id,text,Emotion,Offensive,Hate
4878,يقولون شلون جعلنا من الحمقي مشاهير اذا طالع تسجيل حق وافدة بصوتها تقول اقص علي الحريم بسعر شغله والحريم دازين حق اكاونتها احنا نحبج ومانصدق اقول مالت علبكم والله بفلوسكم بنت قصر حق امها برة وهي من راسها لريولها ماركات,anger,yes,not_hate
521,@DrAlnefisi خداع وتزييف وتملق.<LF>لماذا لم يذكر تطبيع قطر<LF>لماذا تجاهل اردوغان وعلاقاته المتميزه مع اسرائيل<LF>لماذا لم يشير الى ان الفلسطينيين هم من اضاع قضيتهم بمزايداتهم وتلاعبهم<LF>لماذا لم تشير الى واقع حماس وارتمائها في احضان ايران. <LF>لماذا لم تشير الى تصدع الفلسطينيين انفسهم وعدم اتفاقهم ..,anger,yes,not_hate
522,@llxppi حب كل حياتتيي لقيتوو وقلبيي خلاصص اختاررر,love,no,
5345,RT @Za3tr_palestine: - بطل عملية مطار اللد ، الفدائي الياباني الفلسطيني كوزو اوكا موتو 🖤! https://t.co/3gGbBrxHsp,love,no,
6877,اداره تأملنا فيها كثير وخذلتنا واخر شي تصريحهم يقولون استقرار اول مره اشوف فريق يستقر على زق ايوه كل شي في الاتحاد ذلحين زق لازم ينقلع انمار والي معه ما عدا البلوي وتصحح الوضع معنى استقرار انمار للحين استمرار مشاكل الاتحاد ((واذكركم ))#استقاله_اداره_الاتحاد_مطلب_جماهيري,disgust,yes,not_hate
7086,كان على المرتبة السادسة قبل ٥ سنوات و الان فساده لوحده تعدى فساد ال سعود مجتمعين...الثقب الأسود https://t.co/s8eogAeOYD,disgust,yes,not_hate
7082,@samialothman_ هذا مجيب الشعبي المعين مديرا لكهرباء عدن من حكومة الحوثي في صنعاء، فهل تدافعون عنه خدمة للاجندات التي تم تعيين مجيب الشعبي لها مديرا لكهرباء عدن وتنفيذها وتدميره لكهرباء عدن بشكل تخريبي مهول او ان ذلك جهاله منكم وعدن معرفة لحقيقة هذا الحوثي المتستر بغطاء الشرعية بدعم من الاخونج. https://t.co/kcAuEbI7XL,anger,no,
8209,@Abdulkhaleq_UAE @WaelAlmaghaslah الزم اعقالك لايطيرة ابو تركية وروح احتمي بحضن الصهاينة,disgust,yes,not_hate
780,@ewionx المشكله امس مو نايمه الا ظهر والحين لاني ابغا اجلس جاني النوم😭😭😭,sadness,no,
6889,RT @Michou_95: الي بدها تسمع كوكو يتكلم فرنسي تحط نقطة لا تفوتكم اللذاذة و اللطافة 😌,joy,no,
5976,حصل والله، ده عمل فينا اللي معرفوش يعملوه اليهود https://t.co/C0zHfUxgvy,anger,yes,not_hate
5607,أصحاب الياقات البيضاء اللي معملوش حاجة من7سنين<LF>ومصر يتم تخريبها والتفريط في<LF>غازها<LF>نيلها<LF>أرضها(تيران وصنافير)<LF>وقتل وإذلال وإفقار شعبها<LF>هيزايدوا علي الهشتاج ده<LF>ويقولك ميصحش!<LF>لا يحب الله الجهر بالسوء من القول<LF>يا بهوات<LF>إلا من ظلم<LF>وأعتقد مفيش أكثر من المظلومين في مصر الآن<LF>#احا_ياسيسي,anger,no,
651,RT @iBasimovic: اااايه كسبنا في الدقيقة 90 هاااا ايه تاااني 😁 https://t.co/SP4hnprQp2,joy,no,
6578,الجيش اللي باع تيران وصنافير للسعوديه وهرّب الأثار للإمارات وتنازل عن أم الرشراش لإسرائيل ومضي إتفاقية سد النهضة لأثيوبيا <LF>متنتظروش منه انه يقف معاكم أو يخلصكم من السيسي لان السيسي والجيش فولة وإتقسمت عرصين<LF>#حضري_كفن_جوزك_ياانتصار,anger,no,
2196,📌العنوان: تعلم اللغة الانجليزية للأطفال<LF><LF>🔴للتسجيل التواصل على الواتساب<LF><LF>🗓️ التاريخ: ابتدأ من 24 اغسطس الليلة<LF><LF>📍 المكان : #دورات_مجانية_اونلاين https://t.co/COz66zImE6,neutral,no,
369,@MEED_WOOZI انا اكثر شي كنت كارهته في الدمج وخايفة منهم ان الفئة التوكسيك يصيرو كارات، خايفة يتلوث الفاندوم بصراحة 💔,fear,no,
7273,@tantouch2 @mylif_lordjesus @Maarab6 وبتحكوا عن الدواعش بخوف وعندكم اجرم المجرمين 🤬🤬,anger,yes,not_hate
4214,اللهم أرني عجائب قدرتك في ما أتمنى ❤️,optimism,no,
377,RT @raa____am: شاهدت الكذب والنفاق والخيانه ، حتى إقتنعت أن الحب كذبه !,pessimism,no,
6201,RT @mohageer111: يقولون اني<LF>هادئ كالليل<LF>ولم يعلموا أني حين<LF>اتحدث اليك <LF>ثائر لايهدأ <LF>مجنون لايعقل <LF>وطفل لايكبر <LF>ومحارب لايرق <LF>قلبه الا إليك…,love,no,
2216,RT @dubaisportstv: #ليفربول سيحصل على مبلغ قياسي من فوزه بـ #الدوري_الإنجليزي<LF><LF>التفاصيل: https://t.co/Zzk8hEm7SE https://t.co/bM0Gy5kjU6,neutral,no,
6713,RT @WEKSW56k9BRUbbP: #بينا_وبينكم_يوم٢٠<LF>فاكرين شويه الخونه دول https://t.co/20Cf8F1ijS,anger,yes,not_hate
1613,@RagdaRoody ح تكون حاجه فن شديد😂😂😂❤️❤️,anticipation,no,
7896,@ilgazzr @El___masry_ أمثال هؤلاء سبب هزيمه الامه،،<LF>من خزي وهوان ومذله،،<LF>اي سياح يتحدث عنهم،،<LF>غير العدو الصهيوني،،,anger,yes,hate
3632,بالأمس السيد هدد بأنه سيستخدم العنف <LF>استخدمت العنف ضد ابناء الوطن و البلاد العربية و جعلتم دولا كثيرة ساحات لمعارككم <LF>الا العدو الاساسي اللذي انت تدعي انك تقاومه لم نرى منك اي مقاومه فهو ذريعة لاستمرارية مشروعكم في المنطقة و لضمان بقاء سلاحكم<LF>#فإن_حزب_الله_هم_الفاسدون,anger,yes,not_hate
962,ده اللي عملكم و هيعمل غيركم .. انت ا من غير جمهور الاهلي ولا حاجة .. عبارة عن صفر ع الشمال كفاية هرجلة و لعب ع الجماهير ،، أجروا و الحسوا ورا الفلوس و انتوا ساكتين و اخرسوا<LF>#الجمهور_بيقول_اكرامي_غور https://t.co/zda4op6Jxf,disgust,yes,not_hate
7917,@FreeWill122 بالوقت يالي تكلفة الانتاج عم ترتفع بشكل مش معقول الاتراك عم بزيدوا مدة الحلقة ع حساب الجودة وصحة كل الكاست.. الطمع جنون 😐,anger,no,
8230,حكم ابن وسخه اوي ماشاء الله,disgust,yes,not_hate
6719,حد يئولو اني بحبو الحب دا كلو ❤️,love,no,
7885,#من_الايميل <LF>رسالة من أحد المتابعين الافاضل عن التلاعب في حراج الكمبيوتر بالعليا ..<LF>هذا السوق تديره مافيات آسيوية من تلاعب وغش وخداع وللاسف خلفهم متستر! https://t.co/loaWSrMgNP,anger,no,
359,و وصولاً الى نفسَك<LF>حتى انتَ نفسك<LF>  تنسى ان <LF>تتطلع على نفسك من بعيد<LF>  لانك تخاف <LF>  ان تتذكر .,fear,no,
3839,@ERYANIM انت ومعين حموره لا عاد تتكلمو ع اليمن انتم صناعه ادوات للخارج,anger,yes,not_hate
5901,@jamoohalshar كل هذا حصل ويحصل وسيستمر بتخطيط اليهود<LF>وجدوا من يحارب نيابة عنهم,anger,yes,not_hate
1246,@aboodysm وتوكيو مزه يلد والبريفاسور يقدح من راسه,joy,no,
6152,عاجل<LF><LF>ابطال اللواء الثامن عشر و اسود اللواء 10 <LF>يتمكنون من كسر هجوم #حوثي من عدة<LF>محــــاور قبالـــة #الخوبة في #الملاحيط <LF>اليمنيه <LF><LF>بيض الله وجيه الابطال على الثبات وتصدي<LF>لهذا الهجوم الفاشل اسال الله النصر وثبات <LF>لجنودنا الابطال...🇸🇦<LF><LF>كفو يا ابطال الكتيبه 3✌️<LF><LF>#صعدة https://t.co/k3piu8jyQD,optimism,no,
5087,RT @R_gapas: صحيفة الإتحاد الإماراتيه:<LF>تحذر أوروبا من مخطط قطري لبناء 150 مسجداً في أسبانيا ..<LF>شكرا امارات الخير على #يهودتك المخلصة..,disgust,no,
3694,@Alhilal_FC @BafGomis فيه لاعبين لازم ياخذون فرصة افضل من بعص اللاعبين المتخاذلين <LF><LF>اعضاء ناصر الدوسري و مد الله العليان فرصة ورقة ضغط لكل لاعب متخاذل,anger,yes,not_hate
7426,@abdallah_rafii @booklebanon وانا اذكرها جيدا كنت طفلة لا انسى مشاهد الزعر والهلع من الناس :الاطفال والرجال والنساء يركضون خائفين من عودة الاسرائليين والعملاء وقتها معروفين لذبحهم كما فعلوا قبل. لم اخف يوما كما فعلت كاد قلبي يقف لشدة الخوف لاننا راينا بام اعيننا وشممنا رائحة الجثث تملا ارجاء صبرا وشاتيلا 😓,sadness,no,
6785,ة عن احباب قلبي أنا ما سليت<LF>وعن عذلكم يلحواسد صليت<LF>جزاكم على الله انا ماريت<LF>على وصف خلي أحدٍ سواه❤️,love,no,
2567,#أبين<LF><LF>يـاجبهة #الشيخ_سالم كـوني شاهـده  انتي الحكم بين الجنوبي والشمال..<LF>امــا سحقنــاهـم بضــربه واحــده  ولا فـلا عشنـا على الدنيــا رجــال.. <LF><LF>تحيه لاسود الجنوب المرابطين في جبهات، أبين. <LF>#الأعلامي_صقر_أبين https://t.co/wgoNqRkB1x,neutral,no,
3423,@Amal_Aljuhani_ حبيبة قلبي ويخليك لي يا نرجسية ويحفظك ويحميك 🙈❤️❤️❤️❤️,love,no,
2037,@richsoullife17 اللهم آمين<LF>بالتوفيق لجميع الطلاب والطالبات,optimism,no,
772,@jaznaj12 لا تسالي لا اصيح حسبيا على الي كان السبب 🙂💔💔💔,sadness,no,
5380,انتبهوا زين لكلامكم <LF>اللسان ماهو عظم بس يكسّر العظام أحيانًا.,anticipation,no,
8085,@4zahri كلو نفس شي بس نحنا منحب ننمحن🤣🤣🤣,pessimism,yes,not_hate
3562,@nicaman9119 @msamri830 جزاك الله خيرا <LF><LF>لان فعلا اي حد يصاب يقولو مسوي عرس ومخالط <LF>وووالخ<LF><LF>كم من حاله محبوسه ف البيت وجاها الفايرس؟!!<LF><LF>ناس لا تراعي ولا تحس<LF><LF>اتقو الله فيما تقولون .. نفسياتنا مرضت منكم اكثر من الفايروس نفسه!,pessimism,no,
562,أقسم بالله ما فارق معايا ال ٣ بنط قد ما فارق معايا ولاد النادي اللي خلصوا الماتش والفرحه والحماس اللي كانوا فيها ، ربنا يحميهم يوفقهم يارب ❤️❤️ ، شكرا كارتيرون ❤️ https://t.co/jX8WLgeUjg,love,no,
8043,شاهد هذا المتناقض !! يشتم بوضع إيموجي خنزير .. ثم يستاء من شتمه بسبب ذلك !! <LF><LF>ويسمي وضع هذا الإيموجي تعاطف وتضامن مع القضية الفلسطينية 😅<LF><LF>@Dr_abdoty https://t.co/lDqDaVDJKY,anger,no,
5510,@zazaxx12309 حياك الله و بياك 💙🤍💙<LF>بارك الله فيك و بارك الله لك ،،<LF>مبروك لنا جميعاً<LF>هذا الهلال<LF>هذا الجمال<LF>هذا الزعيم اللي ..<LF>على الأمجاد و الخير دوم يجمعنا💙🤍<LF>ألف ألف مبروووك 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 🤍 💙 https://t.co/nf3iAtk085,joy,no,
5330,@NaderAlMansour اصلا ويهه لئيم . اللؤم مبين عليه سبحان الله سماههم علي وجوهم . شكو هذا الوافد يتدخل في وطنا شكوو . ماله شغل . والله صح لسانك اخ نادر ما اعطيه مجال يتكلم اصلا .,anger,yes,not_hate
5838,ع اساس اخر ربع ساعة من الامتحان ساهلة <LF>في ناس تراجع فيها <LF>في ناس مسيبة اسئلة صعبة عشان تحل بتركيز <LF>كل دقيقة في الامتحان تفرق <LF>و كل درجة تفرق <LF>تساهلنا مع الامور البسيطة هوا اللي و صلنا للهل الوضع <LF>الجامعة من واجبها توفر مناخ جيد للطالب <LF>من لحظة دخوله للباب لعند يطلع منه,anger,no,
